424,NGS1_20170207D,sorted_NGS1_20170207D_S99_L999.bam
425,NGS1_20170207G,sorted_NGS1_20170207G_S99_L999.bam
426,NGS1_20170208A,sorted_NGS1_20170208A_S99_L999.bam
427,NGS1_20170208C,sorted_NGS1_20170208C_S99_L999.bam
428,NGS1_20170208F,sorted_NGS1_20170208F_S99_L999.bam
429,NGS1_20170209D,sorted_NGS1_20170209D_S99_L999.bam
430,NGS1_20170210C,sorted_NGS1_20170210C_S99_L999.bam
431,NGS1_20170311G,sorted_NGS1_20170311G_S99_L999.bam
432,NGS1_20170311H,sorted_NGS1_20170311H_S12_S99_L999.bam
433,NGS1_20170312C,sorted_NGS1_20170312C_S99_L999.bam
434,NGS1_20170401G,sorted_NGS1_20170401G_S1_S99_L999.bam
435,NGS1_20170402F,sorted_NGS1_20170402F_S99_L999.bam
436,NGS1_20170407A,sorted_NGS1_20170407A_S99_L999.bam
437,NGS1_20170408D,sorted_NGS1_20170408D_S99_L999.bam
438,NGS1_20170502F,sorted_NGS1_20170502F_S8_S99_L999.bam
439,NGS1_20170509E,sorted_NGS1_20170509E_S17_S99_L999.bam
440,NGS1_20170509G,sorted_NGS1_20170509G_S99_L999.bam
441,NGS1_20170511A,sorted_NGS1_20170511A_S99_L999.bam
442,NGS1_20170511D,sorted_NGS1_20170511D_S99_L999.bam
443,NGS1_20170511G,sorted_NGS1_20170511G_S99_L999.bam
444,NGS1_20170512F,sorted_NGS1_20170512F_S22_S99_L999.bam
445,NGS1_20170601H,sorted_NGS1_20170601H_S8_S99_L999.bam
446,NGS1_20170602B,sorted_NGS1_20170602B_S10_S99_L999.bam
447,NGS20140701G,sorted_NGS20140701G_S99_L999.bam
448,NGS20140703D,sorted_NGS20140703D_S99_L999.bam
449,NGS20140703G,sorted_NGS20140703G_S99_L999.bam
450,NGS20140704F,sorted_NGS20140704F_S99_L999.bam
451,NGS20140704H,sorted_NGS20140704H_S99_L999.bam
452,NGS20140705D,sorted_NGS20140705D_S99_L999.bam
453,NGS20140706D,sorted_NGS20140706D_S99_L999.bam
454,NGS20140707B,sorted_NGS20140707B_S99_L999.bam
455,NGS20140707F,sorted_NGS20140707F_S99_L999.bam
456,NGS20140707H,sorted_NGS20140707H_S99_L999.bam
457,NGS20140708E,sorted_NGS20140708E_S99_L999.bam
458,NGS20140709A,sorted_NGS20140709A_S99_L999.bam
459,NGS20140710F,sorted_NGS20140710F_S99_L999.bam
460,NGS20140711C,sorted_NGS20140711C_S99_L999.bam
461,NGS20140711F,sorted_NGS20140711F_S99_L999.bam
462,NGS20140711G,sorted_NGS20140711G_S99_L999.bam
463,NGS20140711H,sorted_NGS20140711H_S99_L999.bam
464,NGS20150110G,sorted_NGS20150110G_S99_L999.bam
465,NGS20150111F,sorted_NGS20150111F_S99_L999.bam
466,NGS2015011D,sorted_NGS2015011D_S99_L999.bam
467,NGS2015011H,sorted_NGS2015011H_S99_L999.bam
468,NGS2015012H,sorted_NGS2015012H_S99_L999.bam
469,NGS2015015E,sorted_NGS2015015E_S99_L999.bam
470,NGS2015015H,sorted_NGS2015015H_S99_L999.bam
471,NGS2015016H,sorted_NGS2015016H_S99_L999.bam
472,NGS2015018E,sorted_NGS2015018E_S99_L999.bam
473,NGS20150210B,sorted_NGS20150210B_S99_L999.bam
474,NGS20150210F,sorted_NGS20150210F_S99_L999.bam
475,NGS20150210G,sorted_NGS20150210G_S99_L999.bam
476,NGS20150211A,sorted_NGS20150211A_S99_L999.bam
477,NGS20150211C,sorted_NGS20150211C_S99_L999.bam
478,NGS20150211D,sorted_NGS20150211D_S99_L999.bam
479,NGS20150211H,sorted_NGS20150211H_S99_L999.bam
480,NGS20150212A,sorted_NGS20150212A_S99_L999.bam
481,NGS20150212D,sorted_NGS20150212D_S99_L999.bam
482,NGS20150212F,sorted_NGS20150212F_S99_L999.bam
483,NGS2015021E,sorted_NGS2015021E_S99_L999.bam
484,NGS2015021F,sorted_NGS2015021F_S99_L999.bam
485,NGS2015022B,sorted_NGS2015022B_S99_L999.bam
486,NGS2015022F,sorted_NGS2015022F_S99_L999.bam
487,NGS2015022G,sorted_NGS2015022G_S99_L999.bam
488,NGS2015022H,sorted_NGS2015022H_S99_L999.bam
489,NGS2015023A,sorted_NGS2015023A_S99_L999.bam
490,NGS2015023E,sorted_NGS2015023E_S99_L999.bam
491,NGS2015023G,sorted_NGS2015023G_S99_L999.bam
492,NGS2015023H,sorted_NGS2015023H_S99_L999.bam
493,NGS2015024E,sorted_NGS2015024E_S99_L999.bam
494,NGS2015024F,sorted_NGS2015024F_S99_L999.bam
495,NGS2015024H,sorted_NGS2015024H_S99_L999.bam
496,NGS2015025C,sorted_NGS2015025C_S99_L999.bam
497,NGS2015025F,sorted_NGS2015025F_S99_L999.bam
498,NGS2015026B,sorted_NGS2015026B_S99_L999.bam
499,NGS2015026F,sorted_NGS2015026F_S99_L999.bam
500,NGS2015026G,sorted_NGS2015026G_S99_L999.bam
501,NGS2015026H,sorted_NGS2015026H_S99_L999.bam
502,NGS2015027C,sorted_NGS2015027C_S99_L999.bam
503,NGS2015027E,sorted_NGS2015027E_S99_L999.bam
504,NGS2015027F,sorted_NGS2015027F_S99_L999.bam
505,NGS2015028F,sorted_NGS2015028F_S99_L999.bam
506,NGS2015028G,sorted_NGS2015028G_S99_L999.bam
507,NGS2015029D,sorted_NGS2015029D_S99_L999.bam
508,NGS2015029F,sorted_NGS2015029F_S99_L999.bam
509,NGS2015029G,sorted_NGS2015029G_S99_L999.bam
510,NGS20150310C,sorted_NGS20150310C_S99_L999.bam
511,NGS20150310D,sorted_NGS20150310D_S99_L999.bam
512,NGS2015033A,sorted_NGS2015033A_S99_L999.bam
513,NGS2015033C,sorted_NGS2015033C_S99_L999.bam
514,NGS2015033F,sorted_NGS2015033F_S99_L999.bam
515,NGS2015035A,sorted_NGS2015035A_S99_L999.bam
516,NGS2015035D,sorted_NGS2015035D_S99_L999.bam
517,NGS2015036B,sorted_NGS2015036B_S99_L999.bam
518,NGS2015039A,sorted_NGS2015039A_S99_L999.bam
519,NGS2015039B,sorted_NGS2015039B_S99_L999.bam
520,NGS2_20150101B,sorted_NGS2_20150101B_S99_L999.bam
521,NGS2_20150101C,sorted_NGS2_20150101C_S99_L999.bam
522,NGS2_20150102B,sorted_NGS2_20150102B_S99_L999.bam
523,NGS2_20150102C,sorted_NGS2_20150102C_S99_L999.bam
524,NGS2_20150102F,sorted_NGS2_20150102F_S99_L999.bam
525,NGS2_20150103C,sorted_NGS2_20150103C_S99_L999.bam
526,NGS2_20150104B,sorted_NGS2_20150104B_S99_L999.bam
527,NGS2_20150104C,sorted_NGS2_20150104C_S99_L999.bam
528,NGS2_20150104E,sorted_NGS2_20150104E_S99_L999.bam
529,NGS2_20150105B,sorted_NGS2_20150105B_S99_L999.bam
530,NGS2_20150105C,sorted_NGS2_20150105C_S99_L999.bam
531,NGS2_20150105F,sorted_NGS2_20150105F_S99_L999.bam
532,NGS2_20150106B,sorted_NGS2_20150106B_S99_L999.bam
533,NGS2_20150106D,sorted_NGS2_20150106D_S99_L999.bam
534,NGS2_20150106F,sorted_NGS2_20150106F_S99_L999.bam
535,NGS2_20150107E,sorted_NGS2_20150107E_S99_L999.bam
536,NGS2_20150108D,sorted_NGS2_20150108D_S99_L999.bam
537,NGS2_20150108E,sorted_NGS2_20150108E_S99_L999.bam
538,NGS2_20150109A,sorted_NGS2_20150109A_S99_L999.bam
539,NGS2_20150109E,sorted_NGS2_20150109E_S99_L999.bam
540,NGS2_20150110A,sorted_NGS2_20150110A_S99_L999.bam
541,NGS2_20150110C,sorted_NGS2_20150110C_S99_L999.bam
542,NGS2_20150110D,sorted_NGS2_20150110D_S99_L999.bam
543,NGS2_20150110F,sorted_NGS2_20150110F_S99_L999.bam
544,NGS2_20150111A,sorted_NGS2_20150111A_S99_L999.bam
545,NGS2_20150111E,sorted_NGS2_20150111E_S99_L999.bam
546,NGS2_20150112B,sorted_NGS2_20150112B_S99_L999.bam
547,NGS2_20150112C,sorted_NGS2_20150112C_S99_L999.bam
548,NGS2_20150112D,sorted_NGS2_20150112D_S99_L999.bam
549,NGS2_20150112E,sorted_NGS2_20150112E_S99_L999.bam
550,NGS2_20150201A,sorted_NGS2_20150201A_S99_L999.bam
551,NGS2_20150201B,sorted_NGS2_20150201B_S99_L999.bam
552,NGS2_20150201C,sorted_NGS2_20150201C_S99_L999.bam
553,NGS2_20150201E,sorted_NGS2_20150201E_S99_L999.bam
554,NGS2_20150201H,sorted_NGS2_20150201H_S99_L999.bam
555,NGS2_20150202A,sorted_NGS2_20150202A_S99_L999.bam
556,NGS2_20150202B,sorted_NGS2_20150202B_S99_L999.bam
557,NGS2_20150202H,sorted_NGS2_20150202H_S99_L999.bam
558,NGS2_20150203B,sorted_NGS2_20150203B_S99_L999.bam
559,NGS2_20150203C,sorted_NGS2_20150203C_S99_L999.bam
560,NGS2_20150203D,sorted_NGS2_20150203D_S99_L999.bam
561,NGS2_20150203E,sorted_NGS2_20150203E_S99_L999.bam
562,NGS2_20150203F,sorted_NGS2_20150203F_S99_L999.bam
563,NGS2_20150203H,sorted_NGS2_20150203H_S99_L999.bam
564,NGS2_20150204B,sorted_NGS2_20150204B_S99_L999.bam
565,NGS2_20150204C,sorted_NGS2_20150204C_S99_L999.bam
566,NGS2_20150204D,sorted_NGS2_20150204D_S99_L999.bam
567,NGS2_20150204E,sorted_NGS2_20150204E_S99_L999.bam
568,NGS2_20150206F,sorted_NGS2_20150206F_S99_L999.bam
569,NGS2_20150207D,sorted_NGS2_20150207D_S99_L999.bam
570,NGS2_20150208A,sorted_NGS2_20150208A_S99_L999.bam
571,NGS2_20150208C,sorted_NGS2_20150208C_S99_L999.bam
572,NGS2_20150208E,sorted_NGS2_20150208E_S99_L999.bam
573,NGS2_20150208H,sorted_NGS2_20150208H_S99_L999.bam
574,NGS2_20150210A,sorted_NGS2_20150210A_S99_L999.bam
575,NGS2_20150210B,sorted_NGS2_20150210B_S99_L999.bam
576,NGS2_20150210E,sorted_NGS2_20150210E_S99_L999.bam
577,NGS2_20150210F,sorted_NGS2_20150210F_S99_L999.bam
578,NGS2_20150211A,sorted_NGS2_20150211A_S99_L999.bam
579,NGS2_20150211C,sorted_NGS2_20150211C_S99_L999.bam
580,NGS2_20150211E,sorted_NGS2_20150211E_S99_L999.bam
581,NGS2_20150211H,sorted_NGS2_20150211H_S99_L999.bam
582,NGS2_20150212A,sorted_NGS2_20150212A_S99_L999.bam
583,NGS2_20150301C,sorted_NGS2_20150301C_S99_L999.bam
584,NGS2_20150301E,sorted_NGS2_20150301E_S99_L999.bam
585,NGS2_20150303C,sorted_NGS2_20150303C_S99_L999.bam
586,NGS2_20150303D,sorted_NGS2_20150303D_S99_L999.bam
587,NGS2_20150303E,sorted_NGS2_20150303E_S99_L999.bam
588,NGS2_20150303H,sorted_NGS2_20150303H_S99_L999.bam
589,NGS2_20150304C,sorted_NGS2_20150304C_S99_L999.bam
590,NGS2_20150304D,sorted_NGS2_20150304D_S99_L999.bam
591,NGS2_20150304H,sorted_NGS2_20150304H_S99_L999.bam
592,NGS2_20150305C,sorted_NGS2_20150305C_S99_L999.bam
593,NGS2_20150305E,sorted_NGS2_20150305E_S99_L999.bam
594,NGS2_20150305F,sorted_NGS2_20150305F_S99_L999.bam
595,NGS2_20150306A,sorted_NGS2_20150306A_S99_L999.bam
596,NGS2_20150306D,sorted_NGS2_20150306D_S99_L999.bam
597,NGS2_20150306E,sorted_NGS2_20150306E_S99_L999.bam
598,NGS2_20150306G,sorted_NGS2_20150306G_S99_L999.bam
599,NGS2_20150307B,sorted_NGS2_20150307B_S99_L999.bam
600,NGS2_20150307H,sorted_NGS2_20150307H_S99_L999.bam
601,NGS2_20150308A,sorted_NGS2_20150308A_S99_L999.bam
602,NGS2_20150308B,sorted_NGS2_20150308B_S99_L999.bam
603,NGS2_20150308E,sorted_NGS2_20150308E_S99_L999.bam
604,NGS2_20150309G,sorted_NGS2_20150309G_S99_L999.bam
605,NGS2_20150309H,sorted_NGS2_20150309H_S99_L999.bam
606,NGS2_20150310B,sorted_NGS2_20150310B_S99_L999.bam
607,NGS2_20150310C,sorted_NGS2_20150310C_S99_L999.bam
608,NGS2_20150311F,sorted_NGS2_20150311F_S99_L999.bam
609,NGS2_20150311H,sorted_NGS2_20150311H_S99_L999.bam
610,NGS2_20150312B,sorted_NGS2_20150312B_S99_L999.bam
611,NGS2_20150312G,sorted_NGS2_20150312G_S99_L999.bam
612,NGS2_20150401C,sorted_NGS2_20150401C_S99_L999.bam
613,NGS2_20150401F,sorted_NGS2_20150401F_S99_L999.bam
614,NGS2_20150402A,sorted_NGS2_20150402A_S99_L999.bam
615,NGS2_20150402C,sorted_NGS2_20150402C_S99_L999.bam
616,NGS2_20150402D,sorted_NGS2_20150402D_S99_L999.bam
617,NGS2_20150407A,sorted_NGS2_20150407A_S99_L999.bam
618,NGS2_20150407B,sorted_NGS2_20150407B_S99_L999.bam
619,NGS2_20150407C,sorted_NGS2_20150407C_S99_L999.bam
620,NGS2_20150407D,sorted_NGS2_20150407D_S99_L999.bam
621,NGS2_20150407G,sorted_NGS2_20150407G_S99_L999.bam
622,NGS2_20150408E,sorted_NGS2_20150408E_S99_L999.bam
623,NGS2_20150408F,sorted_NGS2_20150408F_S99_L999.bam
624,NGS2_20150408G,sorted_NGS2_20150408G_S99_L999.bam
625,NGS2_20150408H,sorted_NGS2_20150408H_S99_L999.bam
626,NGS2_20150409C,sorted_NGS2_20150409C_S99_L999.bam
627,NGS2_20150409D,sorted_NGS2_20150409D_S99_L999.bam
628,NGS2_20150409E,sorted_NGS2_20150409E_S99_L999.bam
629,NGS2_20150409G,sorted_NGS2_20150409G_S99_L999.bam
630,NGS2_20150410B,sorted_NGS2_20150410B_S99_L999.bam
631,NGS2_20150410F,sorted_NGS2_20150410F_S99_L999.bam
632,NGS2_20150410G,sorted_NGS2_20150410G_S99_L999.bam
633,NGS2_20150410H,sorted_NGS2_20150410H_S99_L999.bam
634,NGS2_20150411F,sorted_NGS2_20150411F_S99_L999.bam
635,NGS2_20150411G,sorted_NGS2_20150411G_S99_L999.bam
636,NGS2_20150411H,sorted_NGS2_20150411H_S99_L999.bam
637,NGS2_20150412A,sorted_NGS2_20150412A_S99_L999.bam
638,NGS2_20150412B,sorted_NGS2_20150412B_S99_L999.bam
639,NGS2_20150412D,sorted_NGS2_20150412D_S99_L999.bam
640,NGS2_20150501C,sorted_NGS2_20150501C_S99_L999.bam
641,NGS2_20150501F,sorted_NGS2_20150501F_S99_L999.bam
642,NGS2_20150502D,sorted_NGS2_20150502D_S99_L999.bam
643,NGS2_20150502F,sorted_NGS2_20150502F_S99_L999.bam
644,NGS2_20150503A,sorted_NGS2_20150503A_S99_L999.bam
645,NGS2_20150503C,sorted_NGS2_20150503C_S99_L999.bam
646,NGS2_20150503E,sorted_NGS2_20150503E_S99_L999.bam
647,NGS2_20150503G,sorted_NGS2_20150503G_S99_L999.bam
648,NGS2_20150503H,sorted_NGS2_20150503H_S99_L999.bam
649,NGS2_20150504C,sorted_NGS2_20150504C_S99_L999.bam
650,NGS2_20150504D,sorted_NGS2_20150504D_S99_L999.bam
651,NGS2_20150504G,sorted_NGS2_20150504G_S99_L999.bam
652,NGS2_20150506E,sorted_NGS2_20150506E_S99_L999.bam
653,NGS2_20150507A,sorted_NGS2_20150507A_S99_L999.bam
654,NGS2_20150507D,sorted_NGS2_20150507D_S99_L999.bam
655,NGS2_20150508E,sorted_NGS2_20150508E_S99_L999.bam
656,NGS2_20150508G,sorted_NGS2_20150508G_S99_L999.bam
657,NGS2_20150509C,sorted_NGS2_20150509C_S99_L999.bam
658,NGS2_20150509H,sorted_NGS2_20150509H_S99_L999.bam
659,NGS2_20150510A,sorted_NGS2_20150510A_S99_L999.bam
660,NGS2_20150510B,sorted_NGS2_20150510B_S99_L999.bam
661,NGS2_20150510F,sorted_NGS2_20150510F_S99_L999.bam
662,NGS2_20150511A,sorted_NGS2_20150511A_S99_L999.bam
663,NGS2_20150511B,sorted_NGS2_20150511B_S99_L999.bam
664,NGS2_20150511D,sorted_NGS2_20150511D_S99_L999.bam
665,NGS2_20150511E,sorted_NGS2_20150511E_S99_L999.bam
666,NGS2_20150512G,sorted_NGS2_20150512G_S99_L999.bam
667,NGS2_20150601H,sorted_NGS2_20150601H_S99_L999.bam
668,NGS2_20150602D,sorted_NGS2_20150602D_S99_L999.bam
669,NGS2_20150602E,sorted_NGS2_20150602E_S99_L999.bam
670,NGS2_20150602H,sorted_NGS2_20150602H_S99_L999.bam
671,NGS1_20170101A,sorted_NGS1_20170101A_S1_S99_L999.bam
672,NGS1_20170101B,sorted_NGS1_20170101B_S99_L999.bam
673,NGS1_20170101E,sorted_NGS1_20170101E_S99_L999.bam
674,NGS1_20170101F,sorted_NGS1_20170101F_S99_L999.bam
675,NGS1_20170102D,sorted_NGS1_20170102D_S99_L999.bam
676,NGS1_20170102E,sorted_NGS1_20170102E_S99_L999.bam
677,NGS1_20170103A,sorted_NGS1_20170103A_S99_L999.bam
678,NGS1_20170103B,sorted_NGS1_20170103B_S99_L999.bam
679,NGS1_20170103E,sorted_NGS1_20170103E_S99_L999.bam
680,NGS1_20170104A,sorted_NGS1_20170104A_S99_L999.bam
681,NGS1_20170104B,sorted_NGS1_20170104B_S99_L999.bam
682,NGS1_20170104E,sorted_NGS1_20170104E_S99_L999.bam
683,NGS1_20170105F,sorted_NGS1_20170105F_S99_L999.bam
684,NGS1_20170106F,sorted_NGS1_20170106F_S99_L999.bam
685,NGS1_20170107E,sorted_NGS1_20170107E_S99_L999.bam
686,NGS1_20170108A,sorted_NGS1_20170108A_S99_L999.bam
687,NGS1_20170108E,sorted_NGS1_20170108E_S99_L999.bam
688,NGS1_20170109A,sorted_NGS1_20170109A_S99_L999.bam
689,NGS1_20170109D,sorted_NGS1_20170109D_S99_L999.bam
690,NGS1_20170109E,sorted_NGS1_20170109E_S99_L999.bam
691,NGS1_20170111C,sorted_NGS1_20170111C_S99_L999.bam
692,NGS1_20170111D,sorted_NGS1_20170111D_S99_L999.bam
693,NGS1_20170205B,sorted_NGS1_20170205B_S99_L999.bam
694,NGS1_20170206H,sorted_NGS1_20170206H_S99_L999.bam
695,NGS1_20170207A,sorted_NGS1_20170207A_S99_L999.bam
696,NGS1_20170207F,sorted_NGS1_20170207F_S99_L999.bam
697,NGS1_20170208E,sorted_NGS1_20170208E_S99_L999.bam
698,NGS1_20170208G,sorted_NGS1_20170208G_S99_L999.bam
699,NGS1_20170210D,sorted_NGS1_20170210D_S99_L999.bam
700,NGS1_20170210E,sorted_NGS1_20170210E_S99_L999.bam
701,NGS1_20170211C,sorted_NGS1_20170211C_S99_L999.bam
702,NGS1_20170301B,sorted_NGS1_20170301B_S99_L999.bam
703,NGS1_20170301F,sorted_NGS1_20170301F_S99_L999.bam
704,NGS1_20170302F,sorted_NGS1_20170302F_S3_S99_L999.bam
705,NGS1_20170302H,sorted_NGS1_20170302H_S5_S99_L999.bam
706,NGS1_20170303E,sorted_NGS1_20170303E_S1_S99_L999.bam
707,NGS1_20170303H,sorted_NGS1_20170303H_S99_L999.bam
708,NGS1_20170304B,sorted_NGS1_20170304B_S99_L999.bam
709,NGS1_20170304D,sorted_NGS1_20170304D_S3_S99_L999.bam
710,NGS1_20170304F,sorted_NGS1_20170304F_S99_L999.bam
711,NGS1_20170304G,sorted_NGS1_20170304G_S99_L999.bam
712,NGS1_20170305B,sorted_NGS1_20170305B_S99_L999.bam
713,NGS1_20170305C,sorted_NGS1_20170305C_S99_L999.bam
714,NGS1_20170305D,sorted_NGS1_20170305D_S5_S99_L999.bam
715,NGS1_20170305E,sorted_NGS1_20170305E_S99_L999.bam
716,NGS1_20170305F,sorted_NGS1_20170305F_S99_L999.bam
717,NGS1_20170305G,sorted_NGS1_20170305G_S99_L999.bam
718,NGS1_20170305H,sorted_NGS1_20170305H_S6_S99_L999.bam
719,NGS1_20170306A,sorted_NGS1_20170306A_S7_S99_L999.bam
720,NGS1_20170306B,sorted_NGS1_20170306B_S8_S99_L999.bam
721,NGS1_20170306D,sorted_NGS1_20170306D_S99_L999.bam
722,NGS1_20170306E,sorted_NGS1_20170306E_S9_S99_L999.bam
723,NGS1_20170306F,sorted_NGS1_20170306F_S99_L999.bam
724,NGS1_20170306G,sorted_NGS1_20170306G_S99_L999.bam
725,NGS1_20170306H,sorted_NGS1_20170306H_S10_S99_L999.bam
726,NGS1_20170307A,sorted_NGS1_20170307A_S99_L999.bam
727,NGS1_20170307B,sorted_NGS1_20170307B_S99_L999.bam
728,NGS1_20170307C,sorted_NGS1_20170307C_S99_L999.bam
729,NGS1_20170307D,sorted_NGS1_20170307D_S99_L999.bam
730,NGS1_20170307E,sorted_NGS1_20170307E_S99_L999.bam
731,NGS1_20170307F,sorted_NGS1_20170307F_S99_L999.bam
732,NGS1_20170307G,sorted_NGS1_20170307G_S99_L999.bam
733,NGS1_20170307H,sorted_NGS1_20170307H_S99_L999.bam
734,NGS1_20170308A,sorted_NGS1_20170308A_S99_L999.bam
735,NGS1_20170308C,sorted_NGS1_20170308C_S99_L999.bam
736,NGS1_20170308D,sorted_NGS1_20170308D_S99_L999.bam
737,NGS1_20170308E,sorted_NGS1_20170308E_S99_L999.bam
738,NGS1_20170308F,sorted_NGS1_20170308F_S99_L999.bam
739,NGS1_20170308G,sorted_NGS1_20170308G_S99_L999.bam
740,NGS1_20170308H,sorted_NGS1_20170308H_S99_L999.bam
741,NGS1_20170309A,sorted_NGS1_20170309A_S99_L999.bam
742,NGS1_20170309B,sorted_NGS1_20170309B_S99_L999.bam
743,NGS1_20170309E,sorted_NGS1_20170309E_S99_L999.bam
744,NGS1_20170309G,sorted_NGS1_20170309G_S99_L999.bam
745,NGS1_20170309H,sorted_NGS1_20170309H_S99_L999.bam
746,NGS1_20170310A,sorted_NGS1_20170310A_S24_S99_L999.bam
747,NGS1_20170310B,sorted_NGS1_20170310B_S8_S99_L999.bam
748,NGS1_20170310C,sorted_NGS1_20170310C_S9_S99_L999.bam
749,NGS1_20170310D,sorted_NGS1_20170310D_S10_S99_L999.bam
750,NGS1_20170310E,sorted_NGS1_20170310E_S11_S99_L999.bam
751,NGS1_20170310F,sorted_NGS1_20170310F_S12_S99_L999.bam
752,NGS1_20170310G,sorted_NGS1_20170310G_S99_L999.bam
753,NGS1_20170310H,sorted_NGS1_20170310H_S99_L999.bam
754,NGS1_20170311A,sorted_NGS1_20170311A_S11_S99_L999.bam
755,NGS1_20170311B,sorted_NGS1_20170311B_S99_L999.bam
756,NGS1_20170311C,sorted_NGS1_20170311C_S99_L999.bam
757,NGS1_20170311D,sorted_NGS1_20170311D_S99_L999.bam
758,NGS1_20170311E,sorted_NGS1_20170311E_S99_L999.bam
759,NGS1_20170311F,sorted_NGS1_20170311F_S99_L999.bam
760,NGS1_20170403C,sorted_NGS1_20170403C_S99_L999.bam
761,NGS1_20170403D,sorted_NGS1_20170403D_S99_L999.bam
762,NGS1_20170403E,sorted_NGS1_20170403E_S99_L999.bam
763,NGS1_20170403F,sorted_NGS1_20170403F_S99_L999.bam
764,NGS1_20170403G,sorted_NGS1_20170403G_S99_L999.bam
765,NGS1_20170403H,sorted_NGS1_20170403H_S99_L999.bam
766,NGS1_20170404A,sorted_NGS1_20170404A_S99_L999.bam
767,NGS1_20170404B,sorted_NGS1_20170404B_S99_L999.bam
768,NGS1_20170404C,sorted_NGS1_20170404C_S99_L999.bam
769,NGS1_20170404D,sorted_NGS1_20170404D_S99_L999.bam
770,NGS1_20170404E,sorted_NGS1_20170404E_S99_L999.bam
771,NGS1_20170404F,sorted_NGS1_20170404F_S99_L999.bam
772,NGS1_20170404G,sorted_NGS1_20170404G_S99_L999.bam
773,NGS1_20170404H,sorted_NGS1_20170404H_S99_L999.bam
774,NGS1_20170405A,sorted_NGS1_20170405A_S99_L999.bam
775,NGS1_20170405B,sorted_NGS1_20170405B_S99_L999.bam
776,NGS1_20170405C,sorted_NGS1_20170405C_S99_L999.bam
777,NGS1_20170405D,sorted_NGS1_20170405D_S99_L999.bam
778,NGS1_20170405E,sorted_NGS1_20170405E_S13_S99_L999.bam
779,NGS1_20170405F,sorted_NGS1_20170405F_S14_S99_L999.bam
780,NGS1_20170405G,sorted_NGS1_20170405G_S15_S99_L999.bam
781,NGS1_20170405H,sorted_NGS1_20170405H_S16_S99_L999.bam
782,NGS1_20170406A,sorted_NGS1_20170406A_S17_S99_L999.bam
783,NGS1_20170406B,sorted_NGS1_20170406B_S18_S99_L999.bam
784,NGS1_20170406C,sorted_NGS1_20170406C_S99_L999.bam
785,NGS1_20170406D,sorted_NGS1_20170406D_S99_L999.bam
786,NGS1_20170406E,sorted_NGS1_20170406E_S99_L999.bam
787,NGS1_20170406F,sorted_NGS1_20170406F_S99_L999.bam
788,NGS1_20170406H,sorted_NGS1_20170406H_S99_L999.bam
789,NGS1_20170407B,sorted_NGS1_20170407B_S99_L999.bam
790,NGS1_20170407C,sorted_NGS1_20170407C_S99_L999.bam
791,NGS1_20170407H,sorted_NGS1_20170407H_S99_L999.bam
792,NGS1_20170408A,sorted_NGS1_20170408A_S99_L999.bam
793,NGS1_20170408B,sorted_NGS1_20170408B_S99_L999.bam
794,NGS1_20170408C,sorted_NGS1_20170408C_S99_L999.bam
795,NGS1_20170408E,sorted_NGS1_20170408E_S99_L999.bam
796,NGS1_20170408F,sorted_NGS1_20170408F_S99_L999.bam
797,NGS1_20170408H,sorted_NGS1_20170408H_S99_L999.bam
798,NGS1_20170409A,sorted_NGS1_20170409A_S99_L999.bam
799,NGS1_20170409B,sorted_NGS1_20170409B_S99_L999.bam
800,NGS1_20170409D,sorted_NGS1_20170409D_S2_S99_L999.bam
801,NGS1_20170409F,sorted_NGS1_20170409F_S4_S99_L999.bam
802,NGS1_20170409G,sorted_NGS1_20170409G_S5_S99_L999.bam
803,NGS1_20170410A,sorted_NGS1_20170410A_S99_L999.bam
804,NGS1_20170410B,sorted_NGS1_20170410B_S99_L999.bam
805,NGS1_20170410D,sorted_NGS1_20170410D_S99_L999.bam
806,NGS1_20170410E,sorted_NGS1_20170410E_S99_L999.bam
807,NGS1_20170410F,sorted_NGS1_20170410F_S99_L999.bam
808,NGS1_20170410G,sorted_NGS1_20170410G_S99_L999.bam
809,NGS1_20170410H,sorted_NGS1_20170410H_S99_L999.bam
810,NGS1_20170411A,sorted_NGS1_20170411A_S99_L999.bam
811,NGS1_20170411B,sorted_NGS1_20170411B_S99_L999.bam
812,NGS1_20170411C,sorted_NGS1_20170411C_S99_L999.bam
813,NGS1_20170411E,sorted_NGS1_20170411E_S99_L999.bam
814,NGS1_20170411H,sorted_NGS1_20170411H_S99_L999.bam
815,NGS1_20170412C,sorted_NGS1_20170412C_S99_L999.bam
816,NGS1_20170412E,sorted_NGS1_20170412E_S99_L999.bam
817,NGS1_20170412F,sorted_NGS1_20170412F_S99_L999.bam
818,NGS1_20170412G,sorted_NGS1_20170412G_S99_L999.bam
819,NGS1_20170412H,sorted_NGS1_20170412H_S99_L999.bam
820,NGS1_20170502G,sorted_NGS1_20170502G_S9_S99_L999.bam
821,NGS1_20170502H,sorted_NGS1_20170502H_S10_S99_L999.bam
822,NGS1_20170510B,sorted_NGS1_20170510B_S99_L999.bam
823,NGS1_20170510C,sorted_NGS1_20170510C_S99_L999.bam
824,NGS1_20170510D,sorted_NGS1_20170510D_S19_S99_L999.bam
825,NGS1_20170510E,sorted_NGS1_20170510E_S20_S99_L999.bam
826,NGS1_20170510F,sorted_NGS1_20170510F_S21_S99_L999.bam
827,NGS1_20170510G,sorted_NGS1_20170510G_S99_L999.bam
828,NGS1_20170510H,sorted_NGS1_20170510H_S99_L999.bam
